Ambient_Temperature,Water_Temperature,Humidity,Light_Intensity,Water_pH,Dissolved_Oxygen_mg_L,EC_mS_cm,TDS_ppm,Electrochemical_Signal
28.17065878,15.61597401,42.29989543,224.773138,6.507019731,7.22531847,2.30599255,1020.090617,1.00042341
22.47598059,20.31134852,42.58210228,412.8129767,6.31435409,6.565118799,2.133151376,1180.561337,0.785137981
29.64120591,23.35996594,46.34387944,507.9952625,7.070816764,4.20322364,0.90959443,565.261939,1.298301899
25.67935206,22.27223837,63.48847005,291.5970492,6.346069523,6.842119658,1.71204484,1044.392396,0.558600218
23.00864847,17.36622584,41.04428192,936.4060117,5.799289771,3.82205694,0.919930651,570.006937,0.023117001
20.87934898,23.05396684,60.71684249,406.4815079,6.789541774,5.530132069,1.118435279,756.105103,1.008620726
25.77059707,24.55156804,61.87309047,216.1628965,7.025707922,5.412209053,1.411307159,684.7476507,0.999625431
24.75686645,17.85461771,46.49036058,768.5769226,6.094392635,4.335099799,0.547767657,487.1577974,0.981088391
27.79687765,23.6257896,51.69589754,951.1532972,6.285107162,7.177651518,2.086608463,867.2056831,0.666503551
26.63619009,22.49990517,52.69917186,974.6384149,6.491642702,4.47374749,0.931398539,365.02194,1.564899915
22.58549044,16.32524096,66.9442932,668.3504108,6.192055636,5.143571833,1.011819293,728.3943001,0.984828752
19.98362065,19.17857643,68.34723967,800.7350642,6.039495222,5.910641054,1.273348706,646.3894192,1.859601765
20.08053208,17.38627393,62.93467106,335.299332,6.556332303,7.086358994,2.094476335,998.7067435,0.045748327
19.39520613,20.89755018,42.07718508,310.8593423,6.328306875,6.48167828,1.068219876,739.0289108,0.812213423
20.51731653,22.1749753,52.92354705,398.7806685,5.545640021,5.606478152,1.214099807,743.5195531,0.666868872
22.15575228,19.88380725,67.69843168,250.7223612,7.101544999,7.538654227,2.491255994,851.3577158,1.139183171
20.11534124,23.88388752,48.23609776,806.9534053,5.993973068,3.208219299,0.862169409,473.5160751,1.388062503
25.00308669,18.53792871,69.41841235,403.3721159,5.654614639,5.411241,1.039709684,617.1316499,0.075432173
24.30695071,20.29462205,44.03317163,663.1026993,7.479928738,6.341286312,1.095933662,664.6743124,1.061269779
29.82069572,21.4900586,68.48589252,805.7341841,7.230672567,5.339984603,1.177498153,613.8847685,1.584861716
19.5181245,17.86105021,65.23751607,999.6603759,7.263487328,4.038119582,0.533806282,540.1069523,0.124128424
21.91705988,23.5496906,62.27067123,413.9244661,7.213162353,3.467424164,0.770005957,564.0237263,0.420887506
28.48065808,18.68395069,46.46607827,813.0638364,7.111203422,4.301754738,0.766478893,397.3001259,0.792834535
19.92630492,15.22487168,65.06282627,235.6625189,5.62983149,5.49950287,1.334743478,798.8278722,0.884772575
28.42250619,15.42318116,68.21362549,242.5352097,6.892644247,5.992758785,1.278891709,746.130102,1.060683012
22.33597002,17.93528648,54.71185062,544.3502729,7.125620745,3.930411225,0.530071171,468.6890448,0.436119129
22.86259639,19.61219696,61.66870488,899.6726982,7.173583471,6.436437927,1.087651471,738.0009782,1.909513029
26.88453284,23.44560443,62.41585602,278.7191865,6.302567167,5.301400533,1.267913842,619.3352899,0.013611369
22.56690851,16.54172638,62.925074,918.2964901,6.831165152,3.900741873,0.878081664,404.2714573,0.207396017
27.73438989,23.29031451,46.75190953,705.6374332,5.727650201,7.497367587,2.295449961,1170.871128,1.014575794
18.31669793,16.75664516,56.73128859,760.259674,6.463526191,3.469284164,0.699657958,345.724804,1.668934067
28.29087179,24.35642047,43.76651212,563.0742434,7.403226147,4.984967004,0.963500484,461.9871391,0.409103647
26.78005212,20.75336183,54.83278888,809.8710654,6.103346302,4.684066589,0.760478989,487.0757064,1.610750342
18.46307455,22.43253755,41.92639629,966.5056496,5.983602997,6.633686648,2.25527042,851.0853935,1.589356708
23.19546423,24.2272806,42.41591624,735.3431557,7.256064764,4.652135261,0.891014044,512.6234093,0.289456472
18.79156814,15.35578168,65.89791681,601.777123,7.390376052,3.072320761,0.651564178,378.933771,1.909232098
18.69576867,21.61842502,69.29313903,552.4705053,7.214745141,3.720272815,0.543821373,581.0873469,1.351454084
22.55826824,24.75719481,45.1628232,790.4106108,7.304417024,7.330703361,1.805524311,958.7926068,0.115961208
21.23636785,20.37424523,48.13638503,854.6076038,6.66864223,7.170803811,2.100594333,1006.271771,1.109745182
24.6060455,21.02559966,46.47517918,436.869532,6.777387663,7.87908796,1.996963483,1196.863206,1.41949822
26.62679109,20.37489765,53.95551133,558.252344,5.700400423,4.702849915,0.604255257,579.1785644,1.03509069
22.81979747,24.0122674,51.88736412,726.5616874,5.746118146,6.674549597,2.317449708,952.2493174,1.646812005
22.28073171,24.8078029,54.93390808,434.5322676,6.836457979,6.316961481,1.434028345,761.18508,1.642641018
23.24610414,24.88382401,50.35513417,756.8447641,5.568205704,4.580060873,0.65233957,324.2757849,1.000756299
22.52490597,21.99985945,52.28840179,908.5455866,7.476431776,3.805960358,0.586762257,508.4853267,0.354874995
19.58520933,18.48353675,65.71101379,872.5575475,6.306214209,5.51914959,1.4878051,728.1944155,1.289358312
24.61766692,17.8800954,51.06647414,473.6317209,7.20581941,6.233720845,1.066262336,772.4028965,1.609077654
25.24605507,17.45287891,44.00126926,453.7958647,6.43792441,4.845514381,0.743530959,481.8758813,1.402517474
19.53581826,15.62355972,47.07096155,577.6528097,5.920696908,6.147214701,1.087419314,700.5132153,0.508617711
23.35461969,21.51669045,61.71676458,627.08565,5.51764151,7.097994542,1.646373992,947.0137689,1.394603095
21.63710913,16.75509031,65.04039268,799.9106389,7.367945377,3.136344619,0.512905953,340.5498867,0.12420179
25.66654104,23.48739735,61.05665025,463.9792675,6.99238206,6.444672667,1.274764768,793.1644322,1.900168408
22.64573612,21.25046494,68.62353693,928.3929821,5.817953049,3.864995757,0.655908067,451.8425589,1.433305343
26.45070623,20.24787135,54.47930466,252.2583499,7.45096444,7.159267533,1.605664684,1056.330526,1.170638543
29.92758246,19.44267521,60.8181333,733.5045619,5.840525211,6.824057274,2.119587955,1060.080437,1.164452518
21.02752408,18.47139131,55.40998982,717.01454,6.680818314,5.22803728,1.030674814,756.1523172,0.250327754
27.26618006,21.5480375,65.75177151,779.5142895,5.704760374,7.189700636,1.558163796,1197.946527,0.074012609
24.05952551,23.31030593,68.57440183,940.3231125,6.927867005,5.086670841,1.347517614,796.7357851,1.04487191
26.80503895,22.52948189,56.51157705,377.6549846,6.723454752,6.858770156,1.642249369,848.5539758,0.525127722
24.8124824,16.72626288,64.69651032,593.3792047,5.780394036,5.454912721,1.050522906,738.4322683,0.236189858
19.64515808,17.41336803,46.77953915,474.3767466,6.433117464,3.124583596,0.754711064,599.0090562,0.781992077
28.05149852,16.80027347,59.05426108,442.4605003,7.068133553,7.720955404,2.115219438,922.5014483,0.00799337
20.55024246,22.72585564,52.81787047,910.3879576,7.122240117,4.247791673,0.763520732,427.8250152,0.042466749
26.69394685,20.04596646,61.90566164,909.6860448,5.696962007,6.696065565,2.386604215,979.9138595,0.148422154
26.79237045,18.37338419,50.31464452,819.7001439,6.540777879,3.389245024,0.683879675,424.2389258,0.305623438
23.76041969,16.45319188,48.8633271,271.0508157,6.334763299,4.655075791,0.86680719,530.7914681,0.892602604
28.51825431,15.51662622,46.68803806,580.1763464,7.497811671,3.022062529,0.708076999,444.4032455,1.063157761
26.26346477,17.64653837,54.39692208,677.5356222,7.1283701,3.038384554,0.629906604,528.0869469,1.35367609
19.30232237,21.94692694,56.66196879,782.7279404,7.026922451,3.274219411,0.767655066,364.5605616,1.532570419
29.64984202,18.16897018,49.61514843,771.6097441,7.123051494,3.024241549,0.620600729,592.7621265,0.96753359
25.17403615,15.5227326,56.87116472,691.4413933,6.187063942,6.202305668,1.479788322,697.5708088,1.546871682
27.67134626,23.20802865,44.87686496,975.3098002,6.378904139,3.219472397,0.773979744,436.3132004,0.129580319
27.84781038,22.84119557,54.21948151,613.5405161,6.318026408,4.688714165,0.54904129,446.4723411,1.902504208
26.35467139,16.47525789,47.44899317,759.8267887,7.423404906,6.725072997,1.824675927,1094.942831,0.877256465
19.02636529,21.8765448,46.37984533,261.756121,5.597880983,3.952036259,0.687944143,418.3428836,0.233526261
28.92418852,23.40764533,62.46314232,848.7851964,6.621661852,5.689170153,1.392508272,778.4169378,1.066045468
24.59086753,22.93838366,65.40311351,681.0778717,7.431821791,6.43300203,1.393451693,663.0813791,0.467626307
22.39484493,20.30712266,63.38884687,868.7362697,6.738013847,6.032202059,1.218801562,650.9341244,0.491731408
28.25925884,22.774534,56.41547049,886.413693,6.676400576,4.681743159,0.519213174,570.5285976,0.683857051
20.89241817,19.90512282,42.14359128,745.1004824,6.821806361,3.922954929,0.818600738,497.8061767,0.519249265
23.96367974,20.37877628,59.01279153,571.8790915,5.857548947,6.342676611,1.318334841,722.786717,0.043663945
27.63574659,22.56813935,49.08300091,349.4598529,7.317621354,3.133304081,0.759204011,345.0507002,0.943958318
27.77363437,22.37802781,57.10865704,605.2040495,6.956845965,7.606150653,2.012221921,1072.091112,0.711451308
26.38200318,15.67769646,43.17570226,638.5110255,5.983666478,6.562509351,1.584792016,1086.529355,0.840701703
25.97099869,22.6043397,49.16862894,558.5741367,6.355763884,3.144168672,0.535628364,303.6325426,0.423394205
27.64206446,22.6786686,43.86012386,210.6669108,6.387669626,4.913002797,0.86875418,405.9754226,0.82489275
29.42271782,15.28353195,54.00408976,931.5136795,6.669176251,5.444803372,1.174851615,754.9307062,1.685747034
21.98991919,15.65892121,49.60316125,869.7043426,6.925317983,5.992055917,1.092597784,634.8218671,0.814852859
19.84476846,19.08812731,67.37838261,543.3521304,7.450584685,6.647593475,2.16030272,1105.749065,1.803040556
28.27788463,21.44051837,63.86884661,359.6703981,6.929084107,3.530092857,0.510472481,324.6515002,0.669115921
21.08874338,17.09888544,62.58394548,740.1074537,6.421434347,6.451790052,1.147722389,753.8446296,0.308077253
20.44587767,18.67367336,49.86545729,805.1959416,6.893493895,7.436995353,1.88193964,882.2749049,1.602498583
29.76886673,19.78685905,65.53723645,291.6933046,6.436416698,3.242772836,0.807506484,532.3901342,1.28963893
21.26433723,15.65046255,41.61410295,591.5913255,5.549408178,5.96585638,1.265151067,608.3902447,0.558550629
25.8633261,24.7946394,66.85158685,960.3235191,5.716853084,7.952733166,2.298714192,917.1288147,1.461413174
23.61086581,16.7209233,51.4069963,595.5841804,5.518750387,6.469955494,1.300940795,716.4845316,1.918034956
22.30932313,15.74303747,60.87920838,597.432728,5.566213183,6.122109769,1.405884894,731.2957215,1.945026706
28.67844324,24.73221598,67.05965616,672.8736482,7.217819397,6.69214362,1.838267506,1171.233456,1.276655556
24.37812525,19.04298897,59.07564703,681.4448249,6.597078286,5.336923418,1.186083512,686.4153766,0.759474262
28.92632835,18.37316077,49.71660246,514.0131903,5.573741514,7.159107485,2.112939582,1177.230335,0.202702478
18.25957796,16.13680033,59.26756224,806.16614,6.577946067,3.481385424,0.560750688,359.241147,1.946092433
18.13578254,19.25115855,57.82819941,567.1510807,7.408648214,6.33038735,1.322905406,657.1813578,1.962153684
29.84758576,23.2838451,42.69031539,826.014525,6.88708633,4.631893878,0.930684998,553.9543016,0.2074762
18.49106579,15.84840999,43.50325347,498.0403939,5.997079691,6.3783898,1.12612051,751.0083857,0.600924158
18.40428466,15.17749761,47.47879863,523.2591047,6.705471528,7.190809246,2.341998553,1091.396271,0.633538807
21.03089268,17.24939813,65.56950659,515.5982061,6.577933016,4.552894893,0.828080919,353.2286308,0.712500302
23.07526072,20.40000651,57.20073788,483.3815417,7.390786931,7.317540378,2.48466974,1174.955227,1.464431676
27.09937088,17.40636376,49.69217371,778.3427119,7.480228745,3.086347472,0.582407408,339.518632,1.090697403
18.05304855,17.19756525,40.03650884,577.6883533,5.592658897,4.45195982,0.908892665,364.0534099,1.648817862
25.49975314,17.10716161,45.54737956,401.7949139,7.250843248,4.011705386,0.920351514,519.8404634,1.946921567
28.1448083,19.76793919,60.04383982,320.7279801,7.441796722,4.084474411,0.795173845,452.5081641,1.667359947
26.54475301,20.41174256,58.2835917,391.3959805,5.973938684,3.595096903,0.782510996,506.6655906,0.127978165
20.37715104,24.70427256,68.48652575,365.7623433,6.112576583,6.309984374,1.318145677,752.2243074,1.464197925
22.61460397,20.06870863,69.95761491,769.838437,7.019524761,3.32014327,0.730778737,302.7994859,1.878388297
18.12534022,18.70402748,63.97162674,247.7882202,7.110622409,3.493357729,0.863230858,597.5429854,0.994858513
22.23813365,18.06358324,40.45824889,986.2533152,6.873454183,3.198356199,0.700747158,540.0212906,1.905106712
26.60727889,17.01740901,53.36374119,397.3614211,6.980799708,3.408071269,0.777542475,519.9213888,1.35297513
22.98764449,22.13289042,60.15800363,590.3342995,7.460327233,5.923978175,1.094012367,671.0769137,1.34214086
20.61219434,23.43276822,47.98083881,646.2677477,6.038827226,4.567583569,0.777113257,301.5688841,1.905951513
20.87239726,18.72123264,49.12490609,868.9526181,6.877948555,4.52198152,0.517655677,523.7201348,1.21794557
21.3231834,16.41167179,57.28222285,877.7955236,5.911514964,5.30372084,1.47903674,673.5881503,1.141604888
29.89250375,22.38248131,69.12316601,348.2776898,5.774395439,6.990397425,1.64888805,922.2416862,1.838082298
21.92460592,22.32714413,60.45462314,846.7357835,5.815429817,7.814976143,2.496334338,947.3238122,0.692012606
27.64655266,15.05866198,57.56473727,206.1472183,6.045506242,3.897221262,0.861035469,565.8587341,1.754981149
18.12750254,20.16905153,59.79841793,787.0472334,5.639162373,7.389566501,1.891525698,965.0487363,0.374614333
23.18043477,18.33068641,63.56098266,799.1586513,6.471365189,6.04342722,1.001609132,723.9178675,0.458783454
29.40476246,20.74239799,49.17665858,990.128533,7.184274693,7.033239516,2.294197331,837.1962559,0.400553063
26.2030619,15.96594398,47.93864217,851.8539656,6.866519373,5.8823034,1.240486445,728.4651052,0.103417558
21.20983875,23.58580245,50.27215485,539.1483746,7.137143541,6.597280392,2.079983787,1024.593835,0.765541046
27.67040521,15.73827687,67.04994161,212.6232,7.22040251,7.340990142,2.103487667,1070.587175,1.602569447
18.20101033,18.49322035,68.11949037,319.704163,5.606925687,4.609977999,0.63491036,547.5148231,1.967530301
26.15653223,22.63869844,64.57358132,884.6097195,7.25292929,5.747383523,1.03852914,611.7101858,0.799048069
19.34266137,16.05105738,40.41413731,751.6661141,6.196983008,3.668476637,0.892448489,512.3042804,0.453135363
20.18330835,20.63602678,63.78696913,352.5136993,7.154254487,6.182922447,1.258634528,688.0397996,0.707067103
23.75086454,20.30181238,53.05149091,778.358906,6.989502416,3.294905053,0.664096377,430.2058099,0.054251227
20.2771955,18.9226839,54.43601719,228.894018,5.566824157,6.632900645,1.720611953,1039.290118,0.482219995
22.80022405,15.45025693,47.57711933,682.9691371,6.025948857,4.471326228,0.999173756,579.9339994,1.321676612
25.16401593,15.65607875,61.90244836,824.6883418,6.146266639,7.463847799,1.921248053,1054.470946,1.041817879
18.94406408,20.34645496,48.54999539,861.0699175,7.255940289,7.678477427,1.618336191,963.9619559,1.24936866
23.7412043,23.37149977,58.67817832,440.2564116,6.778174449,4.679604571,0.691916476,471.5616814,1.170326791
23.84904247,17.33283188,42.49224471,724.2160429,6.074312815,4.175538722,0.592238127,408.6706325,1.399171189
22.15555925,17.20086057,50.10871095,576.5963106,5.737784431,7.001766933,1.526196709,809.6767056,0.984247021
27.22399825,17.33503018,55.71638951,563.3264125,6.022447858,6.247545566,1.136535405,703.6157532,1.651514779
23.35939769,18.81322219,50.68543571,345.9602541,6.725981753,5.44808836,1.470339623,651.8593518,0.586637518
29.61533444,24.16580053,55.32340373,985.9674147,6.111784451,3.859313625,0.936365125,552.58007,0.224925579
24.75656504,16.14391736,53.02385222,829.8554094,6.512937575,5.279152127,1.401321655,691.6373773,1.085252318
23.27301257,24.10147525,48.39287655,533.5744324,5.556144762,5.724453308,1.066739986,616.1203028,1.623292663
23.13658335,23.07698406,67.25303166,577.1777105,5.911408905,4.455878614,0.748230576,431.0552108,0.264478097
19.77743985,18.74425929,55.38083841,310.1377528,7.145563607,7.594262343,2.265512899,863.5632671,0.417143478
27.40006196,15.90029323,68.89670771,899.7430762,5.82740471,4.220450299,0.567677041,525.4125258,1.167507313
28.0794337,24.07083638,68.95140047,301.6447355,5.745845727,5.985432734,1.478307311,613.7916033,0.709206564
23.34834207,15.19944562,42.49724604,760.9061036,6.392384732,3.114109442,0.641093537,378.5117051,1.740895885
29.85381449,21.50363998,68.4783935,644.3907802,7.016129944,5.370468199,1.45312729,649.90924,0.757773865
20.97468764,15.75794486,59.04776579,765.9397473,7.229182765,3.543899452,0.879699131,434.9219527,0.159780116
22.38561846,24.02625237,42.01805879,782.6988515,5.571931101,6.165065835,1.032683079,697.5142387,0.97466124
23.86184192,15.76799128,68.69170162,746.9156077,7.472701701,5.0504204,1.031326602,781.2874907,1.202471175
26.3670531,19.49935108,51.77738892,226.6305433,6.818970827,3.278490742,0.766210341,423.3286808,1.688484129
26.51255201,24.03050826,41.54937003,259.9538312,6.243200765,3.694686653,0.949916673,306.547019,1.509597744
21.07661242,23.64546967,61.26476134,227.0417669,6.101790153,5.995684529,1.481697217,712.0336367,1.463580964
27.64657279,20.13367344,44.89396172,303.2403646,7.209155207,6.405233693,1.02612894,683.7586638,0.162052125
27.88489791,22.71416134,68.46126008,985.429328,6.419370948,3.520315582,0.865410482,594.3891271,0.444660043
23.78484025,19.78347541,55.82465214,659.2749354,6.29034774,3.513060125,0.827087301,359.4292898,0.443017784
24.70454106,20.44217369,60.76173837,232.1647458,6.612719738,4.130660509,0.731966243,591.6015989,1.23574274
26.57257664,22.94962481,60.10467336,520.0550534,5.656799896,4.217054545,0.674753186,334.2287355,0.265168509
20.30320121,21.4973291,61.5227434,575.0020085,6.874059619,5.226870243,1.112658465,650.1933323,0.139030281
25.01848253,17.85511773,41.19037282,751.0513509,6.861795363,4.701232116,0.780611394,457.0172734,1.610348191
21.92953137,18.52699816,55.41326116,635.4883646,6.989711304,5.172153308,1.430069847,744.5628606,1.802839671
18.24481033,15.56753504,67.75696271,507.6032941,7.398076419,3.135336724,0.853917549,463.0614652,0.230822747
28.86188769,18.61319853,44.02207061,360.8292816,6.489062502,3.163450691,0.729150321,445.4088861,1.942239591
27.93455176,23.44904967,53.815446,633.5869529,6.255946142,5.24866181,1.472849074,769.9950743,1.819300965
28.08196871,20.10339728,66.39444961,708.0147347,5.685206444,6.003533506,1.231147781,682.3531083,0.497972644
28.30578006,17.2662513,62.48807401,922.4710553,7.363209852,5.976460201,1.272715935,612.4546212,0.616151274
24.81478879,15.7231778,44.43553233,466.060352,6.329977651,4.025005298,0.903201809,437.7719633,0.126653302
21.13752987,23.11354578,42.797623,243.9817178,7.341428462,6.577934866,2.286278199,880.5455129,1.954425563
20.80113856,18.77504931,68.0836625,886.3012408,7.386237556,6.887931252,1.664706353,932.0860259,0.505806303
21.5910208,17.0983709,50.29084869,815.3218435,7.480327487,6.135127259,1.25969293,640.9762548,0.850995281
18.40859212,15.7080712,65.88720982,959.0920348,7.366841645,6.316745117,1.439790927,774.115685,1.16812499
26.39600479,23.05506458,56.41131887,423.6472255,5.617641659,5.358194317,1.225619672,796.9979312,1.748397482
24.24793008,18.62290579,41.00893286,732.7838332,6.111568107,4.544024953,0.513583711,319.5613774,0.224236825
29.8043533,18.85113828,60.88808277,779.6819195,5.996457096,3.927862754,0.954610103,461.6105394,0.241558719
22.30735081,20.95375001,52.39053415,659.8792216,5.73038543,3.995625016,0.55273685,497.0340314,1.485870403
18.36431932,20.20548778,55.27379826,725.9316941,6.452040693,7.733154741,1.880420008,1110.24474,0.066357582
18.85485547,20.0306199,43.03598652,317.7415647,5.827048758,4.928953308,0.60188323,456.9988894,0.674148264
24.97169804,15.13899509,55.73496702,732.991248,6.580266831,6.930706937,2.292854419,1031.037346,1.25096987
27.70626567,22.05798826,48.91204978,394.6703403,6.708233836,4.269164835,0.89895708,418.7911418,0.135122595
26.21646402,19.10485365,56.60399461,731.9292209,5.617296167,7.872635103,2.033028867,863.1819291,0.857120629
21.71711732,15.84683997,55.1324641,745.0245157,7.406688031,6.043848677,1.396630675,663.3523354,1.197309735
27.73903821,16.03008571,52.3161625,337.2761333,5.868643792,7.785768885,2.406143255,910.761795,0.350497284
26.63462475,24.9543795,62.45689262,427.3870256,6.590363274,6.475282209,1.070355764,640.4031337,0.136266695
20.33334676,15.10312939,44.08544911,380.5309397,6.135662772,5.276337259,1.446994855,730.8585105,0.006847053
21.00040649,20.89097761,44.75784898,546.3121808,6.708224937,6.728156425,1.940323418,1046.11921,0.748541156
22.09708557,18.24373216,68.77392111,731.0851029,6.954936272,3.16692817,0.941208184,541.0810606,1.496765726
21.81127739,20.53276112,40.7427387,909.1563264,6.297639196,7.25781016,2.467126615,967.1043917,0.459228878
18.80502205,16.62288225,43.2835025,609.2309926,5.542422178,6.476165479,1.333959999,726.9342547,1.338653692
27.08226989,22.20219112,46.55364732,659.1623713,6.444494474,5.248932343,1.440963879,685.4979376,0.121151105
29.36381416,20.97254306,44.89833269,440.632304,7.26990239,6.743350109,1.51260752,1023.902273,0.45831814
25.02338551,23.28928147,68.18989439,765.2551465,6.449988459,5.791099433,1.359676811,778.0516106,1.793531326
23.67083879,22.12356328,59.2331259,948.0152891,6.409237847,5.119109877,1.365748245,637.4823888,0.15974508
23.12243666,15.64301904,45.89838897,281.7505406,6.347397877,6.28726558,1.409531757,708.158751,1.052971318
19.1912747,15.44136637,68.23493135,506.7473133,6.026073707,7.565364198,1.814350113,988.4671596,1.131524852
21.24587942,20.81899106,51.84427845,663.5948846,6.371380807,6.232455347,1.229632599,671.5596531,0.232104559
28.88508597,15.20749645,40.8466703,737.0790729,6.099907019,3.988424895,0.914124626,400.5624142,0.963476225
19.16410904,19.69379124,43.54280287,841.6816328,7.381187524,6.76064239,2.21201402,1130.391285,0.499163795
28.71842198,16.64949759,65.52200095,468.626488,7.108637311,5.150956218,1.119937056,628.394398,0.158873256
26.70065602,17.72951871,50.34084209,835.3220982,6.413025365,5.521912117,1.225175489,749.7652674,1.904158065
22.36114772,19.83369319,54.20265089,416.5832835,7.200180169,5.976721377,1.310464284,670.4749893,0.115073342
19.28693163,16.59537462,58.05304239,928.0159725,6.565320767,6.26217133,1.235643584,795.8209876,1.43136905
28.2646534,22.07876501,48.51138635,960.992205,6.038184251,4.268284277,0.563132371,502.8532686,1.712714989
21.47829081,19.9928106,42.96958684,961.9649736,7.086435743,5.487656023,1.343163598,613.9282296,1.473233472
23.88035578,20.72719714,63.48636728,401.0564944,6.260208325,6.762322156,2.355737259,890.8718228,1.28661882
20.08708298,18.9601019,50.44276395,458.2016452,5.552337245,4.67408225,0.639638044,492.864573,0.034547061
20.71360101,22.70273289,68.87024886,864.5616552,5.985216891,6.04122586,1.256327377,661.0621353,0.467164914
18.78936408,19.96127866,45.89170773,857.0984162,7.196814596,5.318966565,1.016594677,660.7892802,1.592586775
20.71092424,23.59599878,41.20531264,738.0111556,6.39143612,4.306325581,0.969152409,561.3613447,1.085058213
22.90256966,20.10447345,51.24363874,305.5245891,6.614411842,6.149097165,1.394223672,732.9969807,1.359723757
19.85007999,22.91104481,40.97731915,449.4786062,7.084476702,3.520573715,0.953597515,501.2196936,1.278685027
19.44102343,20.85024672,63.81838744,794.2144065,6.055219439,7.340660946,1.610989469,978.8222175,1.139304973
23.16212337,19.37547479,53.2899299,278.0516398,7.497822504,3.920716542,0.932281805,463.9944661,1.366241013
26.09912832,21.56014901,55.61488844,418.503416,7.067072333,5.570600823,1.488400164,622.1441187,1.150419219
18.63248267,23.25282091,44.87563202,780.864396,6.20058887,7.133822642,1.542024675,1095.961648,1.525663203
21.16835184,15.34329478,48.23630461,896.6482649,5.547187591,4.836153104,0.640018665,557.502503,1.705767779
19.31615479,21.98525857,55.192993,787.8890301,6.41244632,6.938327346,2.410770162,1101.584761,0.255577694
24.17160075,20.9133634,45.79778262,481.3724354,6.529792825,4.609813554,0.509003278,588.8431071,1.601367703
19.67400772,22.55635554,47.31832938,517.4828215,7.408870327,4.453341984,0.652375548,548.8183995,1.468542119
19.87918916,16.42548004,64.26342616,317.9160403,6.116628943,6.922281798,2.37275384,845.0321562,0.247182588
20.36849547,21.00233555,56.67194053,793.2170537,6.032838692,4.407371955,0.770349238,328.9603411,0.222927849
18.79069763,19.41132875,62.40063321,213.6474211,7.271090343,6.862840742,1.512404036,987.5071862,1.158243041
29.4221406,20.10332978,43.45545139,637.672433,5.594653342,6.951897891,2.098357484,918.8951231,0.002375966
20.11791204,19.58005623,42.90008914,649.3083237,6.261840915,6.949878667,2.243193199,819.2571344,1.212042339
25.50470083,18.3407013,49.8493546,435.4537185,5.793860091,7.854342493,2.352263874,1067.121873,1.992459912
29.54656164,17.14439358,43.92968783,452.8675581,6.240661705,7.389832355,2.392302498,874.1320718,0.996410479
25.30376548,23.07234362,41.38389074,922.9270303,7.021499869,5.118453743,1.119755085,758.9156557,1.814573495
29.05897097,20.9906175,42.62616731,833.1305933,7.376464117,3.069340533,0.791403418,598.6312549,0.809682327
27.32777001,22.19477689,67.58892416,570.7795121,5.987600166,4.711392188,0.760722845,319.0922728,1.332465244
19.40636507,17.90245035,42.74450654,253.4908109,5.62765327,6.247060272,1.299489254,622.9865994,1.165501483
20.13941544,16.13127577,47.40627037,970.7682874,6.358154914,5.140785927,1.45481341,733.8400526,0.141208332
27.05110446,23.26712383,61.22909813,905.3212151,6.37553968,4.658573599,0.93948945,471.5317056,0.958835311
27.48822624,15.07651407,59.01637785,418.7349162,7.459669958,7.276169528,1.93042741,926.7786351,1.44128328
22.27190605,23.61958748,47.02464634,994.7134921,7.450329779,3.869191922,0.886939828,480.5770293,1.852825787
18.98822851,18.41877296,61.17121913,758.7781065,5.677562471,7.838784935,1.943380014,1042.835831,0.69594091
26.13520998,17.44241482,47.48949247,897.4038552,6.848498355,7.44696133,2.091697162,1081.053509,0.242059454
29.86437626,19.85437741,45.92787099,894.0175746,6.613751517,6.856150203,2.012363778,841.6899211,1.289388845
28.78277696,21.12340667,52.3656303,650.3536953,7.211726843,3.769022655,0.743833534,495.6672779,1.463013171
27.74323749,24.69994676,64.56829998,266.7842757,5.572073775,4.901062105,0.800325533,523.0781749,0.601048639
28.9486793,15.62807747,41.39586889,470.9409869,5.685078091,7.259399089,2.134104031,828.3728865,0.160333955
26.54146191,20.37855587,59.1377139,341.2826605,6.6003629,5.381587371,1.180926547,694.498671,0.433063603
24.15732805,24.50051326,59.3507958,987.1878873,7.493485975,3.091297491,0.570012049,383.0442923,1.432930602
23.07490239,17.00806285,53.31168383,852.8294318,5.585984243,7.957299036,1.831347007,992.8164232,0.476979795
23.62381869,17.28862286,49.9834626,365.2294106,7.32862629,6.794146569,2.110780071,912.2732862,1.27075492
24.4871801,16.71686925,54.19791252,315.5842328,6.482370435,5.310488868,1.258286314,601.1011598,1.112211454
24.58030844,23.73669518,65.49730753,570.56283,7.405899073,5.011496049,1.109534405,607.3442725,1.152324129
19.69479332,17.43429376,53.21953021,774.5342339,6.563869208,3.216051508,0.669430325,540.7757039,0.672198317
19.07129404,15.01912368,51.17500787,717.6360044,6.653380888,7.358072965,2.012667726,917.3955293,1.186460451
29.20600333,21.97183114,44.11424827,365.5010127,7.307281973,4.863507439,0.698507521,326.12783,0.92312119
18.40829309,18.07362506,66.36099605,869.4547308,6.0423963,4.234133032,0.556919197,403.5669428,1.731897535
28.04543068,19.84960447,41.99690144,426.5251958,5.750198978,4.014823877,0.937111262,448.0639741,1.483635006
21.00142241,15.83174839,41.16666292,960.9202039,6.783317266,6.053388149,1.496408419,626.297824,0.674678413
29.88213006,17.0006054,53.47142762,988.5485454,6.808722554,6.912097288,1.894576076,968.7312714,1.852191791
